GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,,SeriesFirstDown,,NextScore,Description,TeamWin,,,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsMeasurement,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards
2017123113,2017-12-31,4,7,9,LAC,LV,4,1,93,,0,,0,"(7:09) 28-M.GORDON UP THE MIDDLE TO OAK 7 FOR NO GAIN (53-N.BOWMAN, 96-D.AUTRY). OAK-94-E.VANDERDOES WAS INJURED DURING THE PLAY.",0,,,2017,0,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,7,OPP,0,,0,,0
2017123113,2017-12-31,4,7,53,LAC,LV,3,1,93,,0,,0,"(7:53) (NO HUDDLE) 28-M.GORDON RIGHT GUARD TO OAK 7 FOR NO GAIN (78-J.ELLIS, 55-M.LEE).",0,,,2017,0,"NO HUDDLE",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT GUARD",7,OPP,0,,0,,0
2017123113,2017-12-31,4,8,18,LAC,LV,2,4,90,,0,,0,"(8:18) 28-M.GORDON UP THE MIDDLE TO OAK 7 FOR 3 YARDS (26-S.LUANI, 27-R.NELSON).",0,,,2017,3,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,10,OPP,0,,0,,0
2017123113,2017-12-31,4,9,0,LAC,LV,1,10,84,,0,,0,"(9:00) 28-M.GORDON LEFT END TO OAK 10 FOR 6 YARDS (26-S.LUANI).",0,,,2017,6,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT END",16,OPP,0,,0,,0
2017123113,2017-12-31,4,10,23,LAC,LV,4,20,60,,0,,0,"(10:23) 8-D.KASER PUNTS 33 YARDS TO OAK 7, CENTER-47-M.WINDT. 16-J.HOLTON MUFFS CATCH, BALL OUT OF BOUNDS AT OAK 8.",0,,,2017,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,40,OPP,0,,0,,0
2017123113,2017-12-31,4,11,24,LAC,LV,3,8,72,,0,,0,"(11:24) (SHOTGUN) 17-P.RIVERS SACKED AT OAK 35 FOR -7 YARDS (SACK SPLIT BY 51-B.IRVIN AND 53-N.BOWMAN). FUMBLES (51-B.IRVIN), AND RECOVERS AT OAK 35. 17-P.RIVERS TO OAK 35 FOR NO GAIN (SACK SPLIT BY 51-B.IRVIN AND 53-N.BOWMAN).",0,,,2017,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,0,,28,OPP,0,,0,,0
2017123113,2017-12-31,4,12,10,LAC,LV,2,10,70,,0,,0,"(12:10) (SHOTGUN) 28-M.GORDON RIGHT END TO OAK 28 FOR 2 YARDS (53-N.BOWMAN, 52-K.MACK).",0,,,2017,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT END",30,OPP,0,,0,,0
2017123113,2017-12-31,4,12,16,LAC,LV,1,10,70,,0,,0,"(12:16) (SHOTGUN) 17-P.RIVERS PASS INCOMPLETE DEEP MIDDLE TO 12-T.BENJAMIN (38-T.CARRIE).",0,,,2017,0,SHOTGUN,PASS,0,1,1,0,"DEEP MIDDLE",0,0,0,,0,0,0,0,0,0,,30,OPP,0,,0,,0
2017123113,2017-12-31,3,0,53,LAC,LV,0,0,85,,1,,0,"6-N.ROSE EXTRA POINT IS GOOD, CENTER-47-M.WINDT, HOLDER-10-K.CLEMENS.",0,,,2017,0,"UNDER CENTER","EXTRA POINT",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2017123113,2017-12-31,3,10,44,LAC,LV,4,7,93,,0,,0,"(10:44) 6-N.ROSE 25 YARD FIELD GOAL IS GOOD, CENTER-47-M.WINDT, HOLDER-10-K.CLEMENS.",0,,,2017,0,"FIELD GOAL","FIELD GOAL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,7,OPP,0,,0,,0
2017123113,2017-12-31,3,11,20,LAC,LV,3,17,83,,0,,0,"(11:20) (SHOTGUN) 17-P.RIVERS PASS SHORT LEFT TO 13-K.ALLEN PUSHED OB AT OAK 7 FOR 10 YARDS (38-T.CARRIE).",0,,,2017,10,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,17,OPP,0,,0,,0
2017123113,2017-12-31,3,11,26,LAC,LV,2,17,83,,0,,0,"(11:26) (SHOTGUN) 17-P.RIVERS PASS INCOMPLETE SHORT RIGHT TO 85-A.GATES (26-S.LUANI). PENALTY ON LAC-79-K.WIGGINS, OFFENSIVE HOLDING, DECLINED.",0,,,2017,0,SHOTGUN,PASS,0,1,1,0,"SHORT RIGHT",0,0,0,,0,0,0,1,0,0,,17,OPP,0,LAC,0,"OFFENSIVE HOLDING",0
